"Sample_ID","OD","TSSR","BCR"
"neon_m:ABBY:ABBY_017:21:2017-05-27T15:42:00Z:45.772764:-122.369799",146,3.26331075224611,5
"neon_m:ABBY:ABBY_017:21:2017-06-05T16:03:00Z:45.772764:-122.369799",155,3.69954011016422,5
"neon_m:ABBY:ABBY_017:21:2018-06-21T12:21:00Z:45.772764:-122.369799",171,0.0225746338235007,5
"neon_m:ABBY:ABBY_017:21:2019-05-23T15:08:00Z:45.772764:-122.369799",142,2.63496522519324,5
"neon_m:ABBY:ABBY_017:21:2019-05-28T15:49:00Z:45.772764:-122.369799",147,3.38631613983048,5
"neon_m:ABBY:ABBY_018:21:2017-05-27T14:13:00Z:45.764526:-122.38678",146,1.77834437602096,5
"neon_m:ABBY:ABBY_018:21:2017-06-05T14:13:00Z:45.764526:-122.38678",155,1.86453493012322,5
"neon_m:ABBY:ABBY_018:21:2018-06-21T13:47:00Z:45.764526:-122.38678",171,1.45420752896203,5
"neon_m:ABBY:ABBY_018:21:2019-05-24T13:45:00Z:45.764526:-122.38678",143,1.26480405290922,5
"neon_m:ABBY:ABBY_018:21:2019-05-28T15:11:00Z:45.764526:-122.38678",147,2.75134715345171,5
"neon_m:ABBY:ABBY_019:21:2018-07-01T15:06:00Z:45.752593:-122.325825",181,2.70720522854063,5
"neon_m:ABBY:ABBY_019:21:2019-05-25T12:34:00Z:45.752593:-122.325825",144,0.0990221695767509,5
"neon_m:ABBY:ABBY_019:21:2019-05-27T12:24:00Z:45.752593:-122.325825",146,-0.0410469104184045,5
"neon_m:ABBY:ABBY_020:21:2018-07-01T12:35:00Z:45.767791:-122.303342",181,0.193064480225245,5
"neon_m:ABBY:ABBY_020:21:2019-05-26T13:07:00Z:45.767791:-122.303342",145,0.665029583904478,5
"neon_m:ABBY:ABBY_020:21:2019-05-27T15:33:00Z:45.767791:-122.303342",146,3.11137165314621,5
"neon_m:ABBY:ABBY_021:21:2017-05-26T14:15:00Z:45.743931:-122.317095",145,1.80236762113041,5
"neon_m:ABBY:ABBY_021:21:2017-06-04T14:01:00Z:45.743931:-122.317095",154,1.66083714617623,5
"neon_m:ABBY:ABBY_022:21:2017-05-26T12:50:00Z:45.755543:-122.320415",145,0.386178958018621,5
"neon_m:ABBY:ABBY_022:21:2017-06-04T12:56:00Z:45.755543:-122.320415",154,0.578038180006875,5
"neon_m:ABBY:ABBY_023:21:2017-05-27T13:10:00Z:45.744589:-122.381659",146,0.727472503648864,5
"neon_m:ABBY:ABBY_023:21:2017-06-05T13:18:00Z:45.744589:-122.381659",155,0.94690329697397,5
"neon_m:ABBY:ABBY_023:21:2018-06-23T13:33:00Z:45.744589:-122.381659",173,1.21122989806864,5
"neon_m:ABBY:ABBY_023:21:2019-05-23T14:25:00Z:45.744589:-122.381659",142,1.91587559620539,5
"neon_m:ABBY:ABBY_023:21:2019-05-29T13:51:00Z:45.744589:-122.381659",148,1.4289092978504,5
"neon_m:ABBY:ABBY_027:21:2017-05-26T15:45:00Z:45.777441:-122.297091",145,3.30571926587158,5
"neon_m:ABBY:ABBY_027:21:2017-06-04T15:36:00Z:45.777441:-122.297091",154,3.24768535309368,5
"neon_m:ABBY:ABBY_029:21:2017-05-26T16:58:00Z:45.764075:-122.313736",145,4.52047129664156,5
"neon_m:ABBY:ABBY_029:21:2017-06-04T17:10:00Z:45.764075:-122.313736",154,4.8123721012142,5
"neon_m:ABBY:ABBY_030:21:2017-06-04T17:10:00Z:45.77243:-122.31638",154,4.81274002816942,5
"neon_m:BARR:BARR_021:A1:2017-07-06T15:37:00Z:71.254551:-156.554989",186,NA,3
