"Sample_ID","OD","TSSR","BCR"
"bam-ak_m:AK_YC:225:3_3:1999-6-13T12:27:0Z:65.39:-142.95",163,2.03937315497133,4
"bam-ak_m:AK_YC:225:3_4:1999-6-13T12:57:0Z:65.39:-142.96",163,2.53870760563347,4
"bam-ak_m:AK_YC:225:3_5:1999-6-13T13:18:0Z:65.39:-142.96",163,2.88870760563347,4
"bam-ak_m:AK_YC:225:3_6:1999-6-13T13:47:0Z:65.38:-142.96",163,3.36464555922482,4
"bam-ak_m:AK_YC:225:3_7:1999-6-13T14:23:0Z:65.38:-142.95",163,3.96531111912595,4
"bam-ak_m:AK_YC:225:3_8:1999-6-13T14:52:0Z:65.38:-142.94",163,4.4493100123273,4
"bam-ak_m:AK_YC:225:3_9:1999-6-13T15:22:0Z:65.39:-142.94",163,4.95670537104209,4
"bam-ak_m:AK_YC:228:1_1:2000-6-22T10:36:0Z:65.43:-142.33",173,0.438570126891136,4
"bam-ak_m:AK_YC:228:1_10:2000-6-22T16:45:0Z:65.43:-142.37",173,6.58590197788345,4
"bam-ak_m:AK_YC:228:1_11:2000-6-22T17:10:0Z:65.43:-142.37",173,7.00256864455011,4
"bam-ak_m:AK_YC:228:1_12:2000-6-22T17:46:0Z:65.44:-142.37",173,7.61303393327528,4
"bam-ak_m:AK_YC:228:1_2:2000-6-22T11:6:0Z:65.43:-142.33",173,0.938570126891136,4
"bam-ak_m:AK_YC:228:1_3:2000-6-22T11:44:0Z:65.43:-142.34",173,1.5712364229891,4
"bam-ak_m:AK_YC:228:1_4:2000-6-22T12:33:0Z:65.43:-142.35",173,2.3872360524204,4
"bam-ak_m:AK_YC:228:1_5:2000-6-22T13:2:0Z:65.43:-142.36",173,2.86990234848526,4
"bam-ak_m:AK_YC:228:1_6:2000-6-22T13:36:0Z:65.43:-142.36",173,3.43656901515192,4
"bam-ak_m:AK_YC:228:1_7:2000-6-22T13:58:0Z:65.43:-142.37",173,3.80256864455011,4
"bam-ak_m:AK_YC:228:1_8:2000-6-22T14:45:0Z:65.43:-142.37",173,4.58590197788345,4
"bam-ak_m:AK_YC:228:1_9:2000-6-22T15:44:0Z:65.43:-142.37",173,5.56923531121678,4
"bam-ak_m:AK_YC:228:2_1:2000-6-20T10:42:0Z:65.41:-142.35",171,0.528982271485859,4
"bam-ak_m:AK_YC:228:2_10:2000-6-20T15:50:0Z:65.4:-142.3",171,5.65561485952801,4
"bam-ak_m:AK_YC:228:2_11:2000-6-20T16:12:0Z:65.4:-142.3",171,6.02228152619468,4
"bam-ak_m:AK_YC:228:2_12:2000-6-20T17:12:0Z:65.4:-142.3",171,7.02228152619468,4
"bam-ak_m:AK_YC:228:2_2:2000-6-20T11:20:0Z:65.41:-142.34",171,1.16298224538565,4
"bam-ak_m:AK_YC:228:2_3:2000-6-20T11:56:0Z:65.41:-142.34",171,1.76298224538565,4
"bam-ak_m:AK_YC:228:2_4:2000-6-20T12:41:0Z:65.41:-142.33",171,2.51364888591899,4
"bam-ak_m:AK_YC:228:2_5:2000-6-20T13:15:0Z:65.41:-142.33",171,3.08031555258565,4
"bam-ak_m:AK_YC:228:2_6:2000-6-20T13:44:0Z:65.41:-142.32",171,3.56431552641922,4
"bam-ak_m:AK_YC:228:2_7:2000-6-20T14:23:0Z:65.41:-142.32",171,4.21431552641922,4
"bam-ak_m:AK_YC:228:2_8:2000-6-20T15:5:0Z:65.4:-142.31",171,4.90494821697474,4
"bam-ak_m:AK_YC:228:2_9:2000-6-20T15:28:0Z:65.4:-142.31",171,5.28828155030807,4
"bam-ak_m:AK_YC:228:3_1:2000-6-23T11:4:0Z:65.43:-142.33",174,0.888428959714042,4
"bam-ak_m:AK_YC:228:3_10:2000-6-23T16:3:0Z:65.45:-142.37",174,5.8897637111942,4
"bam-ak_m:AK_YC:228:3_11:2000-6-23T16:24:0Z:65.45:-142.37",174,6.2397637111942,4
"bam-ak_m:AK_YC:228:3_12:2000-6-23T16:49:0Z:65.45:-142.38",174,6.65576313532061,4
"bam-ak_m:AK_YC:228:3_13:2000-6-23T17:18:0Z:65.45:-142.38",174,7.13909646865394,4
"bam-ak_m:AK_YC:228:3_2:2000-6-23T11:49:0Z:65.43:-142.34",174,1.63776173240609,4
"bam-ak_m:AK_YC:228:3_3:2000-6-23T12:10:0Z:65.44:-142.35",174,1.99734325385756,4
"bam-ak_m:AK_YC:228:3_4:2000-6-23T12:40:0Z:65.44:-142.35",174,2.49734325385756,4
"bam-ak_m:AK_YC:228:3_5:2000-6-23T13:18:0Z:65.44:-142.35",174,3.13067658719089,4
"bam-ak_m:AK_YC:228:3_6:2000-6-23T13:57:0Z:65.44:-142.36",174,3.78000935246547,4
"bam-ak_m:AK_YC:228:3_7:2000-6-23T14:36:0Z:65.44:-142.36",174,4.43000935246547,4
"bam-ak_m:AK_YC:228:3_8:2000-6-23T15:2:0Z:65.44:-142.36",174,4.8633426857988,4
"bam-ak_m:AK_YC:228:3_9:2000-6-23T15:27:0Z:65.45:-142.37",174,5.2897637111942,4
"bam-ak_m:AK_YC:229:1_1:1999-6-17T10:22:0Z:65.44:-142.15",167,0.186538754999638,4
"bam-ak_m:AK_YC:229:1_10:1999-6-17T15:17:0Z:65.46:-142.14",167,5.12330384340551,4
"bam-ak_m:AK_YC:229:1_11:1999-6-17T15:51:0Z:65.46:-142.13",167,5.69063643578026,4
"bam-ak_m:AK_YC:229:1_12:1999-6-17T16:26:0Z:65.46:-142.12",167,6.27463569478856,4
"bam-ak_m:AK_YC:229:1_13:1999-6-17T16:53:0Z:65.45:-142.12",167,6.71484726154142,4
"bam-ak_m:AK_YC:229:1_14:1999-6-17T17:19:0Z:65.46:-142.11",167,7.15863495379686,4
"bam-ak_m:AK_YC:229:1_2:1999-6-17T10:59:0Z:65.44:-142.15",167,0.803205421666304,4
"bam-ak_m:AK_YC:229:1_3:1999-6-17T11:23:0Z:65.44:-142.15",167,1.2032054216663,4
"bam-ak_m:AK_YC:229:1_4:1999-6-17T11:49:0Z:65.44:-142.15",167,1.63653875499964,4
"bam-ak_m:AK_YC:229:1_5:1999-6-17T12:14:0Z:65.44:-142.15",167,2.0532054216663,4
"bam-ak_m:AK_YC:229:1_6:1999-6-17T12:37:0Z:65.45:-142.15",167,2.44618278056383,4
"bam-ak_m:AK_YC:229:1_7:1999-6-17T13:8:0Z:65.45:-142.15",167,2.9628494472305,4
"bam-ak_m:AK_YC:229:1_8:1999-6-17T13:45:0Z:65.46:-142.16",167,3.58863865868913,4
"bam-ak_m:AK_YC:229:1_9:1999-6-17T14:25:0Z:65.45:-142.15",167,4.24618278056383,4
"bam-ak_m:AK_YC:229:2_1:1999-6-19T10:28:0Z:65.43:-142.15",169,0.316142510904206,4
"bam-ak_m:AK_YC:229:2_10:1999-6-19T15:8:0Z:65.41:-142.18",169,4.96087289571762,4
"bam-ak_m:AK_YC:229:2_11:1999-6-19T15:35:0Z:65.41:-142.18",169,5.41087289571762,4
"bam-ak_m:AK_YC:229:2_12:1999-6-19T15:59:0Z:65.41:-142.18",169,5.81087289571762,4
"bam-ak_m:AK_YC:229:2_2:1999-6-19T10:55:0Z:65.42:-142.15",169,0.756095975571209,4
"bam-ak_m:AK_YC:229:2_3:1999-6-19T11:20:0Z:65.42:-142.16",169,1.17209633890125,4
"bam-ak_m:AK_YC:229:2_4:1999-6-19T11:59:0Z:65.42:-142.16",169,1.82209633890125,4
"bam-ak_m:AK_YC:229:2_5:1999-6-19T12:24:0Z:65.42:-142.16",169,2.23876300556792,4
"bam-ak_m:AK_YC:229:2_6:1999-6-19T13:0:0Z:65.42:-142.17",169,2.8380967022313,4
"bam-ak_m:AK_YC:229:2_7:1999-6-19T13:38:0Z:65.41:-142.17",169,3.46153920610746,4
"bam-ak_m:AK_YC:229:2_8:1999-6-19T14:8:0Z:65.41:-142.17",169,3.96153920610746,4
"bam-ak_m:AK_YC:229:2_9:1999-6-19T14:42:0Z:65.41:-142.18",169,4.52753956238429,4
"bam-ak_m:AK_YC:229:3_1:1999-6-18T10:57:0Z:65.42:-142.14",168,0.773854679167271,4
"bam-ak_m:AK_YC:229:3_10:1999-6-18T15:49:0Z:65.4:-142.11",168,5.62345814625422,4
"bam-ak_m:AK_YC:229:3_11:1999-6-18T16:18:0Z:65.4:-142.11",168,6.10679147958755,4
"bam-ak_m:AK_YC:229:3_12:1999-6-18T17:2:0Z:65.39:-142.11",168,6.83079369409217,4
"bam-ak_m:AK_YC:229:3_13:1999-6-18T17:29:0Z:65.39:-142.1",168,7.28145984984106,4
"bam-ak_m:AK_YC:229:3_2:1999-6-18T10:32:0Z:65.42:-142.14",168,0.357188012500604,4
"bam-ak_m:AK_YC:229:3_3:1999-6-18T12:15:0Z:65.42:-142.13",168,2.07452080872324,4
"bam-ak_m:AK_YC:229:3_4:1999-6-18T12:43:0Z:65.42:-142.13",168,2.5411874753899,4
"bam-ak_m:AK_YC:229:3_5:1999-6-18T13:14:0Z:65.42:-142.13",168,3.05785414205657,4
"bam-ak_m:AK_YC:229:3_6:1999-6-18T14:22:0Z:65.41:-142.12",168,4.18225442571772,4
"bam-ak_m:AK_YC:229:3_7:1999-6-18T14:52:0Z:65.4:-142.12",168,4.67279199884997,4
"bam-ak_m:AK_YC:229:3_8:1999-6-18T15:13:0Z:65.4:-142.11",168,5.02345814625422,4
"bam-ak_m:AK_YC:229:3_9:1999-6-18T15:30:0Z:65.4:-142.11",168,5.30679147958756,4
"bam-ak_m:AK_YC:251:1_1:2000-6-25T10:25:0Z:65.31:-143.73",176,-0.0133579502834214,4
"bam-ak_m:AK_YC:251:1_10:2000-6-25T13:56:0Z:65.33:-143.73",176,3.5198518199722,4
"bam-ak_m:AK_YC:251:1_11:2000-6-25T14:15:0Z:65.33:-143.73",176,3.83651848663886,4
"bam-ak_m:AK_YC:251:1_12:2000-6-25T14:34:0Z:65.33:-143.73",176,4.15318515330553,4
"bam-ak_m:AK_YC:251:1_13:2000-6-25T14:56:0Z:65.33:-143.73",176,4.5198518199722,4
"bam-ak_m:AK_YC:251:1_14:2000-6-25T15:18:0Z:65.33:-143.74",176,4.88585101647509,4
"bam-ak_m:AK_YC:251:1_15:2000-6-25T15:36:0Z:65.34:-143.74",176,5.19426226135757,4
"bam-ak_m:AK_YC:251:1_2:2000-6-25T10:52:0Z:65.31:-143.73",176,0.436642049716579,4
"bam-ak_m:AK_YC:251:1_3:2000-6-25T11:16:0Z:65.31:-143.73",176,0.836642049716579,4
"bam-ak_m:AK_YC:251:1_4:2000-6-25T11:37:0Z:65.31:-143.73",176,1.18664204971658,4
"bam-ak_m:AK_YC:251:1_5:2000-6-25T11:58:0Z:65.31:-143.73",176,1.53664204971658,4
"bam-ak_m:AK_YC:251:1_6:2000-6-25T12:16:0Z:65.32:-143.73",176,1.8448680114415,4
"bam-ak_m:AK_YC:251:1_7:2000-6-25T12:42:0Z:65.32:-143.73",176,2.27820134477483,4
"bam-ak_m:AK_YC:251:1_8:2000-6-25T13:1:0Z:65.32:-143.73",176,2.5948680114415,4
"bam-ak_m:AK_YC:251:1_9:2000-6-25T13:35:0Z:65.32:-143.73",176,3.16153467810816,4
"bam-ak_m:AK_YC:251:2_1:2000-6-26T10:32:0Z:65.3:-143.73",177,0.064653441939089,4
"bam-ak_m:AK_YC:251:2_11:2000-6-26T16:11:0Z:65.31:-143.78",177,5.71918170773321,4
"bam-ak_m:AK_YC:251:2_12:2000-6-26T16:37:0Z:65.31:-143.78",177,6.15251504106654,4
"bam-ak_m:AK_YC:251:2_2:2000-6-26T11:22:0Z:65.3:-143.74",177,0.897319198946158,4
"bam-ak_m:AK_YC:251:2_3:2000-6-26T12:1:0Z:65.3:-143.74",177,1.54731919894616,4
"bam-ak_m:AK_YC:251:2_4:2000-6-26T12:24:0Z:65.3:-143.75",177,1.92998495595323,4
"bam-ak_m:AK_YC:251:2_5:2000-6-26T12:50:0Z:65.3:-143.75",177,2.36331828928656,4
"bam-ak_m:AK_YC:251:2_6:2000-6-26T13:55:0Z:65.3:-143.76",177,3.44598404632674,4
"bam-ak_m:AK_YC:251:2_7:2000-6-26T14:17:0Z:65.3:-143.76",177,3.81265071299341,4
"bam-ak_m:AK_YC:251:2_8:2000-6-26T14:51:0Z:65.3:-143.77",177,4.37864980333381,4
"bam-ak_m:AK_YC:251:2_9:2000-6-26T15:20:0Z:65.3:-143.77",177,4.86198313666715,4
"bam-ak_m:AK_YC:251:3_1:2000-6-27T10:30:0Z:65.31:-143.73",178,0.00399063583877352,4
"bam-ak_m:AK_YC:251:3_10:2000-6-27T14:8:0Z:65.32:-143.76",178,3.6429638091392,4
"bam-ak_m:AK_YC:251:3_11:2000-6-27T14:26:0Z:65.32:-143.77",178,3.94229610105356,4
"bam-ak_m:AK_YC:251:3_12:2000-6-27T14:47:0Z:65.32:-143.77",178,4.29229610105356,4
"bam-ak_m:AK_YC:251:3_13:2000-6-27T15:11:0Z:65.32:-143.77",178,4.69229610105356,4
