"Sample_ID","JD","TSSR"
"bam-mn_m:MNNFB:9030:175:2007-6-24T8:2:00Z",174,-2.25521777113279
"bam-mn_m:MNNFB:9030:175:2008-6-29T7:3:00Z",180,-3.28056966808107
"bam-mn_m:MNNFB:9030:175:2009-6-26T6:13:00Z",176,-4.08782319307327
"bam-mn_m:MNNFB:9030:175:2010-6-26T6:20:00Z",176,-3.96959856496917
"bam-mn_m:MNNFB:9030:175:2011-6-24T7:1:00Z",174,-3.2725429524978
"bam-mn_m:MNNFB:9030:175:2012-6-27T7:9:00Z",178,-3.16440480993854
"bam-mn_m:MNNFB:9030:175:2013-6-23T6:15:00Z",173,-4.03690426866214
"bam-mn_m:MNNFB:9030:175:2014-6-29T7:28:00Z",179,-2.86058689110809
"bam-mn_m:MNNFB:9030:176:1995-6-26T5:26:00Z",176,-4.86654762125678
"bam-mn_m:MNNFB:9030:176:1996-6-21T7:36:00Z",172,-2.6776273217135
"bam-mn_m:MNNFB:9030:176:1997-6-22T5:50:00Z",172,-4.44745819932885
"bam-mn_m:MNNFB:9030:176:1998-6-22T5:55:00Z",172,-4.36311781836881
"bam-mn_m:MNNFB:9030:176:1999-6-27T6:14:00Z",177,-4.07392089449697
"bam-mn_m:MNNFB:9030:176:2000-6-30T7:53:00Z",181,-2.45580108775033
"bam-mn_m:MNNFB:9030:176:2001-6-26T6:44:00Z",176,-3.57040530472994
"bam-mn_m:MNNFB:9030:176:2002-6-21T6:45:00Z",171,-3.52596133636104
"bam-mn_m:MNNFB:9030:176:2003-6-21T7:10:00Z",171,-3.1084305082096
"bam-mn_m:MNNFB:9030:176:2004-6-26T6:46:00Z",177,-3.53896231306924
"bam-mn_m:MNNFB:9030:176:2005-6-26T6:29:00Z",176,-3.82059231506454
"bam-mn_m:MNNFB:9030:176:2006-6-25T6:32:00Z",175,-3.7623900151915
"bam-mn_m:MNNFB:9030:176:2007-6-24T7:9:00Z",174,-3.13855110446612
"bam-mn_m:MNNFB:9030:176:2008-6-29T7:31:00Z",180,-2.8139030014144
"bam-mn_m:MNNFB:9030:176:2009-6-26T6:34:00Z",176,-3.73782319307327
"bam-mn_m:MNNFB:9030:176:2010-6-26T6:34:00Z",176,-3.73626523163584
"bam-mn_m:MNNFB:9030:176:2011-6-24T5:32:00Z",174,-4.75587628583113
"bam-mn_m:MNNFB:9030:176:2012-6-27T7:40:00Z",178,-2.64773814327187
"bam-mn_m:MNNFB:9030:176:2013-6-23T6:41:00Z",173,-3.6035709353288
"bam-mn_m:MNNFB:9030:176:2014-6-29T5:57:00Z",179,-4.37725355777476
"bam-mn_m:MNNFB:9030:177:1995-6-26T5:8:00Z",176,-5.16654762125678
"bam-mn_m:MNNFB:9030:177:1996-6-21T7:53:00Z",172,-2.39429398838017
"bam-mn_m:MNNFB:9030:177:1997-6-22T5:10:00Z",172,-5.11412486599551
"bam-mn_m:MNNFB:9030:177:1998-6-22T6:13:00Z",172,-4.06311781836881
"bam-mn_m:MNNFB:9030:177:1999-6-27T6:33:00Z",177,-3.7572542278303
"bam-mn_m:MNNFB:9030:177:2000-6-30T7:17:00Z",181,-3.05580108775033
"bam-mn_m:MNNFB:9030:177:2001-6-26T6:27:00Z",176,-3.85373863806327
"bam-mn_m:MNNFB:9030:177:2002-6-21T7:4:00Z",171,-3.20929466969437
"bam-mn_m:MNNFB:9030:177:2003-6-21T6:53:00Z",171,-3.39176384154293
"bam-mn_m:MNNFB:9030:177:2004-6-26T7:3:00Z",177,-3.2556289797359
"bam-mn_m:MNNFB:9030:177:2005-6-26T6:51:00Z",176,-3.45392564839787
"bam-mn_m:MNNFB:9030:177:2006-6-25T6:50:00Z",175,-3.4623900151915
"bam-mn_m:MNNFB:9030:177:2007-6-24T6:51:00Z",174,-3.43855110446612
"bam-mn_m:MNNFB:9030:177:2008-6-29T7:49:00Z",180,-2.51390300141441
"bam-mn_m:MNNFB:9030:177:2009-6-26T6:49:00Z",176,-3.48782319307327
"bam-mn_m:MNNFB:9030:177:2010-6-26T6:50:00Z",176,-3.46959856496917
"bam-mn_m:MNNFB:9030:177:2011-6-24T5:15:00Z",174,-5.03920961916447
"bam-mn_m:MNNFB:9030:177:2012-6-27T8:5:00Z",178,-2.2310714766052
"bam-mn_m:MNNFB:9030:177:2013-6-23T7:2:00Z",173,-3.2535709353288
"bam-mn_m:MNNFB:9030:177:2014-6-29T6:16:00Z",179,-4.06058689110809
"bam-mn_m:MNNFB:9030:178:1995-6-26T4:47:00Z",176,-5.51654762125678
"bam-mn_m:MNNFB:9030:178:1996-6-21T7:40:00Z",172,-2.61096065504683
"bam-mn_m:MNNFB:9030:178:1997-6-22T5:28:00Z",172,-4.81412486599551
"bam-mn_m:MNNFB:9030:178:1998-6-22T6:31:00Z",172,-3.76311781836881
"bam-mn_m:MNNFB:9030:178:1999-6-27T6:48:00Z",177,-3.5072542278303
"bam-mn_m:MNNFB:9030:178:2000-6-30T7:34:00Z",181,-2.772467754417
"bam-mn_m:MNNFB:9030:178:2001-6-26T6:12:00Z",176,-4.10373863806327
"bam-mn_m:MNNFB:9030:178:2002-6-21T7:21:00Z",171,-2.92596133636104
"bam-mn_m:MNNFB:9030:178:2003-6-21T6:30:00Z",171,-3.77509717487627
"bam-mn_m:MNNFB:9030:178:2004-6-26T7:24:00Z",177,-2.9056289797359
"bam-mn_m:MNNFB:9030:178:2005-6-26T7:7:00Z",176,-3.1872589817312
"bam-mn_m:MNNFB:9030:178:2006-6-25T7:8:00Z",175,-3.1623900151915
"bam-mn_m:MNNFB:9030:178:2007-6-24T6:33:00Z",174,-3.73855110446612
"bam-mn_m:MNNFB:9030:178:2008-6-29T8:6:00Z",180,-2.23056966808107
"bam-mn_m:MNNFB:9030:178:2009-6-26T7:2:00Z",176,-3.27115652640661
"bam-mn_m:MNNFB:9030:178:2010-6-26T7:8:00Z",176,-3.16959856496917
"bam-mn_m:MNNFB:9030:178:2011-6-24T4:58:00Z",174,-5.3225429524978
"bam-mn_m:MNNFB:9030:178:2012-6-27T8:31:00Z",178,-1.79773814327187
"bam-mn_m:MNNFB:9030:178:2013-6-23T7:26:00Z",173,-2.8535709353288
"bam-mn_m:MNNFB:9030:178:2014-6-29T6:36:00Z",179,-3.72725355777476
"bam-mn_m:MNNFB:9030:179:1995-6-26T8:31:00Z",176,-1.78321428792344
"bam-mn_m:MNNFB:9030:179:1996-6-21T4:54:00Z",172,-5.3776273217135
"bam-mn_m:MNNFB:9030:179:1997-6-22T5:27:00Z",172,-4.83079153266218
"bam-mn_m:MNNFB:9030:179:1998-6-22T8:4:00Z",172,-2.21311781836881
"bam-mn_m:MNNFB:9030:179:1999-6-27T7:58:00Z",177,-2.34058756116364
"bam-mn_m:MNNFB:9030:179:2000-6-30T5:18:00Z",181,-5.03913442108366
"bam-mn_m:MNNFB:9030:179:2001-6-26T4:57:00Z",176,-5.35373863806327
"bam-mn_m:MNNFB:9030:179:2002-6-21T8:43:00Z",171,-1.55929466969437
"bam-mn_m:MNNFB:9030:179:2003-6-21T5:6:00Z",171,-5.17509717487627
"bam-mn_m:MNNFB:9030:179:2004-6-26T8:42:00Z",177,-1.6056289797359
"bam-mn_m:MNNFB:9030:179:2005-6-26T7:59:00Z",176,-2.32059231506454
"bam-mn_m:MNNFB:9030:179:2006-6-25T8:27:00Z",175,-1.84572334852484
"bam-mn_m:MNNFB:9030:179:2007-6-24T5:10:00Z",174,-5.12188443779945
"bam-mn_m:MNNFB:9030:179:2008-6-29T9:20:00Z",180,-0.997236334747738
"bam-mn_m:MNNFB:9030:179:2009-6-26T8:14:00Z",176,-2.07115652640661
"bam-mn_m:MNNFB:9030:179:2010-6-26T8:20:00Z",176,-1.96959856496917
"bam-mn_m:MNNFB:9030:179:2012-6-27T9:56:00Z",178,-0.381071476605203
"bam-mn_m:MNNFB:9030:179:2014-6-29T8:4:00Z",179,-2.26058689110809
"bam-mn_m:MNNFB:9030:18:1995-6-24T7:32:00Z",174,-2.75452605174647
"bam-mn_m:MNNFB:9030:18:1996-6-20T7:12:00Z",171,-3.0741260261337
"bam-mn_m:MNNFB:9030:18:1997-6-20T8:21:00Z",170,-1.92343951870998
"bam-mn_m:MNNFB:9030:18:1998-6-21T8:15:00Z",171,-2.02593232565456
"bam-mn_m:MNNFB:9030:18:1999-6-26T7:56:00Z",176,-2.36691959636079
"bam-mn_m:MNNFB:9030:18:2000-6-27T8:28:00Z",178,-1.84630009790262
"bam-mn_m:MNNFB:9030:18:2001-6-23T7:41:00Z",173,-2.60229112800625
"bam-mn_m:MNNFB:9030:18:2002-6-20T7:22:00Z",170,-2.90610402845674
"bam-mn_m:MNNFB:9030:18:2003-6-20T7:49:00Z",170,-2.45540521012412
"bam-mn_m:MNNFB:9030:18:2004-6-29T8:12:00Z",180,-2.13002419041263
"bam-mn_m:MNNFB:9030:18:2005-6-25T6:34:00Z",175,-3.73054149104489
"bam-mn_m:MNNFB:9030:18:2006-6-24T7:53:00Z",174,-2.40647914330165
"bam-mn_m:MNNFB:9030:18:2007-6-26T8:17:00Z",176,-2.01737829387188
"bam-mn_m:MNNFB:9030:18:2008-6-23T6:10:00Z",174,-4.12068783058061
"bam-mn_m:MNNFB:9030:18:2009-6-24T6:25:00Z",174,-3.87498660690255
"bam-mn_m:MNNFB:9030:18:2010-6-29T8:0:00Z",179,-2.32650044547187
"bam-mn_m:MNNFB:9030:18:2011-6-28T8:9:00Z",178,-2.16619716770119
"bam-mn_m:MNNFB:9030:18:2012-6-30T5:58:00Z",181,-4.37410973105166
"bam-mn_m:MNNFB:9030:18:2013-6-19T7:55:00Z",169,-2.35515879293283
"bam-mn_m:MNNFB:9030:18:2014-6-26T8:9:00Z",176,-2.15363490144412
"bam-mn_m:MNNFB:9030:180:1995-6-26T8:17:00Z",176,-2.01654762125678
"bam-mn_m:MNNFB:9030:180:1996-6-21T5:9:00Z",172,-5.1276273217135
"bam-mn_m:MNNFB:9030:180:1997-6-22T4:57:00Z",172,-5.33079153266218
"bam-mn_m:MNNFB:9030:180:1998-6-22T8:19:00Z",172,-1.96311781836881
"bam-mn_m:MNNFB:9030:180:1999-6-27T7:44:00Z",177,-2.57392089449697
"bam-mn_m:MNNFB:9030:180:2000-6-30T5:3:00Z",181,-5.28913442108366
"bam-mn_m:MNNFB:9030:180:2001-6-26T5:10:00Z",176,-5.13707197139661
"bam-mn_m:MNNFB:9030:180:2002-6-21T8:30:00Z",171,-1.77596133636104
"bam-mn_m:MNNFB:9030:180:2003-6-21T5:20:00Z",171,-4.94176384154293
"bam-mn_m:MNNFB:9030:180:2004-6-26T8:29:00Z",177,-1.82229564640257
"bam-mn_m:MNNFB:9030:180:2005-6-26T8:4:00Z",176,-2.2372589817312
"bam-mn_m:MNNFB:9030:180:2006-6-25T8:14:00Z",175,-2.0623900151915
"bam-mn_m:MNNFB:9030:180:2007-6-24T5:24:00Z",174,-4.88855110446612
"bam-mn_m:MNNFB:9030:180:2008-6-29T9:6:00Z",180,-1.23056966808107
"bam-mn_m:MNNFB:9030:180:2009-6-26T8:2:00Z",176,-2.27115652640661
"bam-mn_m:MNNFB:9030:180:2010-6-26T8:10:00Z",176,-2.13626523163584
"bam-mn_m:MNNFB:9030:180:2012-6-27T9:41:00Z",178,-0.631071476605203
"bam-mn_m:MNNFB:9030:180:2013-6-23T8:31:00Z",173,-1.77023760199547
"bam-mn_m:MNNFB:9030:180:2014-6-29T8:17:00Z",179,-2.04392022444142
"bam-mn_m:MNNFB:9030:181:1995-6-26T8:3:00Z",176,-2.24988095459011
"bam-mn_m:MNNFB:9030:181:1996-6-21T5:23:00Z",172,-4.89429398838017
"bam-mn_m:MNNFB:9030:181:1997-6-22T5:11:00Z",172,-5.09745819932885
"bam-mn_m:MNNFB:9030:181:1998-6-22T8:36:00Z",172,-1.67978448503547
"bam-mn_m:MNNFB:9030:181:1999-6-27T7:27:00Z",177,-2.8572542278303
"bam-mn_m:MNNFB:9030:181:2000-6-30T4:49:00Z",181,-5.522467754417
"bam-mn_m:MNNFB:9030:181:2001-6-25T5:23:00Z",175,-4.9137142688036
"bam-mn_m:MNNFB:9030:181:2002-6-21T8:16:00Z",171,-2.00929466969437
"bam-mn_m:MNNFB:9030:181:2003-6-21T5:35:00Z",171,-4.69176384154293
"bam-mn_m:MNNFB:9030:181:2004-6-26T8:15:00Z",177,-2.0556289797359
"bam-mn_m:MNNFB:9030:181:2005-6-26T8:23:00Z",176,-1.92059231506454
"bam-mn_m:MNNFB:9030:181:2006-6-25T8:0:00Z",175,-2.29572334852484
"bam-mn_m:MNNFB:9030:181:2007-6-24T5:38:00Z",174,-4.65521777113279
"bam-mn_m:MNNFB:9030:181:2008-6-29T8:53:00Z",180,-1.44723633474774
"bam-mn_m:MNNFB:9030:181:2009-6-26T7:50:00Z",176,-2.47115652640661
"bam-mn_m:MNNFB:9030:181:2010-6-26T7:57:00Z",176,-2.3529318983025
"bam-mn_m:MNNFB:9030:181:2012-6-27T9:27:00Z",178,-0.864404809938537
"bam-mn_m:MNNFB:9030:181:2013-6-23T8:17:00Z",173,-2.0035709353288
"bam-mn_m:MNNFB:9030:181:2014-6-29T8:30:00Z",179,-1.82725355777476
"bam-mn_m:MNNFB:9030:182:1995-6-27T5:19:00Z",177,-4.99019809424877
"bam-mn_m:MNNFB:9030:182:1996-6-28T5:10:00Z",179,-5.15408695237504
"bam-mn_m:MNNFB:9030:182:1997-6-29T5:27:00Z",179,-4.87734822753403
"bam-mn_m:MNNFB:9030:182:1998-6-26T5:31:00Z",176,-4.78522158318096
"bam-mn_m:MNNFB:9030:182:1999-6-30T5:38:00Z",180,-4.69869128853083
"bam-mn_m:MNNFB:9030:182:2000-7-3T5:26:00Z",184,-4.93729166034195
"bam-mn_m:MNNFB:9030:182:2001-6-28T5:22:00Z",178,-4.95236372351646
"bam-mn_m:MNNFB:9030:182:2002-6-26T5:15:00Z",176,-5.05203024013175
"bam-mn_m:MNNFB:9030:182:2003-6-26T5:32:00Z",176,-4.76703370518155
"bam-mn_m:MNNFB:9030:182:2004-7-2T5:29:00Z",183,-4.87651610732079
"bam-mn_m:MNNFB:9030:182:2005-7-1T8:34:00Z",181,-1.78022453818056
"bam-mn_m:MNNFB:9030:182:2006-7-1T7:18:00Z",181,-3.0445174993409
"bam-mn_m:MNNFB:9030:182:2007-6-28T5:26:00Z",178,-4.88211651378208
"bam-mn_m:MNNFB:9030:182:2008-6-26T5:56:00Z",177,-4.37276472098298
"bam-mn_m:MNNFB:9030:182:2009-7-1T5:27:00Z",181,-4.8975746686591
"bam-mn_m:MNNFB:9030:182:2010-7-1T6:15:00Z",181,-4.09527520881759
"bam-mn_m:MNNFB:9030:182:2011-7-2T5:30:00Z",182,-4.8531411351098
"bam-mn_m:MNNFB:9030:182:2012-6-29T5:32:00Z",180,-4.79804605503877
"bam-mn_m:MNNFB:9030:182:2013-6-29T5:48:00Z",179,-4.52930937257078
"bam-mn_m:MNNFB:9030:182:2014-7-2T5:49:00Z",182,-4.53967655228244
"bam-mn_m:MNNFB:9030:183:1995-6-27T4:53:00Z",177,-5.42353142758211
"bam-mn_m:MNNFB:9030:183:1996-6-28T4:54:00Z",179,-5.42075361904171
"bam-mn_m:MNNFB:9030:183:1997-6-29T5:6:00Z",179,-5.22734822753403
"bam-mn_m:MNNFB:9030:183:1998-6-26T5:14:00Z",176,-5.06855491651429
"bam-mn_m:MNNFB:9030:183:1999-6-30T5:15:00Z",180,-5.08202462186416
"bam-mn_m:MNNFB:9030:183:2000-7-3T5:7:00Z",184,-5.25395832700862
"bam-mn_m:MNNFB:9030:183:2001-6-28T5:6:00Z",178,-5.21903039018313
"bam-mn_m:MNNFB:9030:183:2002-6-26T5:29:00Z",176,-4.81869690679842
"bam-mn_m:MNNFB:9030:183:2003-6-26T5:19:00Z",176,-4.98370037184821
"bam-mn_m:MNNFB:9030:183:2004-7-2T5:10:00Z",183,-5.19318277398745
"bam-mn_m:MNNFB:9030:183:2005-7-1T5:13:00Z",181,-5.13022453818056
"bam-mn_m:MNNFB:9030:183:2006-7-1T7:1:00Z",181,-3.32785083267424
"bam-mn_m:MNNFB:9030:183:2007-6-28T5:11:00Z",178,-5.13211651378208
"bam-mn_m:MNNFB:9030:183:2008-6-26T5:27:00Z",177,-4.85609805431631
"bam-mn_m:MNNFB:9030:183:2009-7-1T5:12:00Z",181,-5.1475746686591
"bam-mn_m:MNNFB:9030:183:2010-7-1T6:27:00Z",181,-3.89527520881759
"bam-mn_m:MNNFB:9030:183:2011-7-2T5:15:00Z",182,-5.1031411351098
"bam-mn_m:MNNFB:9030:183:2012-6-29T5:17:00Z",180,-5.04804605503877
"bam-mn_m:MNNFB:9030:183:2013-6-29T5:30:00Z",179,-4.82930937257078
"bam-mn_m:MNNFB:9030:183:2014-7-2T5:29:00Z",182,-4.87300988561577
"bam-mn_m:MNNFB:9030:184:1995-6-27T5:58:00Z",177,-4.34019809424877
"bam-mn_m:MNNFB:9030:184:1996-6-28T5:23:00Z",179,-4.93742028570837
"bam-mn_m:MNNFB:9030:184:1997-6-29T5:45:00Z",179,-4.57734822753403
"bam-mn_m:MNNFB:9030:184:1998-6-26T5:46:00Z",176,-4.53522158318096
"bam-mn_m:MNNFB:9030:184:1999-6-30T5:53:00Z",180,-4.44869128853083
"bam-mn_m:MNNFB:9030:184:2000-7-3T5:41:00Z",184,-4.68729166034195
"bam-mn_m:MNNFB:9030:184:2001-6-28T5:36:00Z",178,-4.71903039018313
"bam-mn_m:MNNFB:9030:184:2002-6-26T5:41:00Z",176,-4.61869690679842
"bam-mn_m:MNNFB:9030:184:2003-6-26T5:45:00Z",176,-4.55036703851488
"bam-mn_m:MNNFB:9030:184:2004-7-2T5:45:00Z",183,-4.60984944065412
"bam-mn_m:MNNFB:9030:184:2005-7-1T5:29:00Z",181,-4.8635578715139
"bam-mn_m:MNNFB:9030:184:2006-7-1T7:48:00Z",181,-2.5445174993409
"bam-mn_m:MNNFB:9030:184:2007-6-28T5:43:00Z",178,-4.59878318044874
"bam-mn_m:MNNFB:9030:184:2008-6-26T5:43:00Z",177,-4.58943138764964
"bam-mn_m:MNNFB:9030:184:2009-7-1T5:41:00Z",181,-4.66424133532577
"bam-mn_m:MNNFB:9030:184:2010-7-1T6:40:00Z",181,-3.67860854215092
"bam-mn_m:MNNFB:9030:184:2011-7-2T5:43:00Z",182,-4.63647446844313
"bam-mn_m:MNNFB:9030:184:2012-6-29T5:48:00Z",180,-4.5313793883721
"bam-mn_m:MNNFB:9030:184:2013-6-29T6:3:00Z",179,-4.27930937257078
"bam-mn_m:MNNFB:9030:184:2014-7-2T6:2:00Z",182,-4.32300988561577
"bam-mn_m:MNNFB:9030:185:1995-6-27T5:43:00Z",177,-4.59019809424877
"bam-mn_m:MNNFB:9030:185:1996-6-28T5:38:00Z",179,-4.68742028570837
"bam-mn_m:MNNFB:9030:185:1997-6-29T6:5:00Z",179,-4.2440148942007
"bam-mn_m:MNNFB:9030:185:1998-6-26T6:5:00Z",176,-4.21855491651429
"bam-mn_m:MNNFB:9030:185:1999-6-30T6:10:00Z",180,-4.16535795519749
"bam-mn_m:MNNFB:9030:185:2000-7-3T5:56:00Z",184,-4.43729166034195
"bam-mn_m:MNNFB:9030:185:2001-6-28T5:51:00Z",178,-4.46903039018313
"bam-mn_m:MNNFB:9030:185:2002-6-26T5:55:00Z",176,-4.38536357346508
"bam-mn_m:MNNFB:9030:185:2003-6-26T6:0:00Z",176,-4.30036703851488
"bam-mn_m:MNNFB:9030:185:2004-7-2T6:0:00Z",183,-4.35984944065412
"bam-mn_m:MNNFB:9030:185:2005-7-1T5:44:00Z",181,-4.6135578715139
"bam-mn_m:MNNFB:9030:185:2006-7-1T8:2:00Z",181,-2.31118416600757
"bam-mn_m:MNNFB:9030:185:2007-6-28T5:58:00Z",178,-4.34878318044874
"bam-mn_m:MNNFB:9030:185:2008-6-26T6:15:00Z",177,-4.05609805431631
"bam-mn_m:MNNFB:9030:185:2009-7-1T5:55:00Z",181,-4.43090800199244
"bam-mn_m:MNNFB:9030:185:2010-7-1T6:53:00Z",181,-3.46194187548425
"bam-mn_m:MNNFB:9030:185:2011-7-2T6:0:00Z",182,-4.3531411351098
"bam-mn_m:MNNFB:9030:185:2012-6-29T6:5:00Z",180,-4.24804605503877
"bam-mn_m:MNNFB:9030:185:2013-6-29T6:19:00Z",179,-4.01264270590411
"bam-mn_m:MNNFB:9030:185:2014-7-2T6:17:00Z",182,-4.07300988561577
"bam-mn_m:MNNFB:9030:186:1995-6-27T6:19:00Z",177,-3.99019809424877
"bam-mn_m:MNNFB:9030:186:1996-6-28T5:54:00Z",179,-4.42075361904171
"bam-mn_m:MNNFB:9030:186:1997-6-29T6:22:00Z",179,-3.96068156086736
"bam-mn_m:MNNFB:9030:186:1998-6-26T6:21:00Z",176,-3.95188824984762
"bam-mn_m:MNNFB:9030:186:1999-6-30T6:51:00Z",180,-3.48202462186416
"bam-mn_m:MNNFB:9030:186:2000-7-3T6:13:00Z",184,-4.15395832700862
"bam-mn_m:MNNFB:9030:186:2001-6-28T6:8:00Z",178,-4.1856970568498
"bam-mn_m:MNNFB:9030:186:2002-6-26T6:11:00Z",176,-4.11869690679842
"bam-mn_m:MNNFB:9030:186:2003-6-26T6:12:00Z",176,-4.10036703851488
"bam-mn_m:MNNFB:9030:186:2004-7-2T6:16:00Z",183,-4.09318277398745
"bam-mn_m:MNNFB:9030:186:2005-7-1T6:1:00Z",181,-4.33022453818056
"bam-mn_m:MNNFB:9030:186:2006-7-1T6:26:00Z",181,-3.91118416600757
"bam-mn_m:MNNFB:9030:186:2007-6-28T6:13:00Z",178,-4.09878318044874
"bam-mn_m:MNNFB:9030:186:2008-6-26T6:28:00Z",177,-3.83943138764964
"bam-mn_m:MNNFB:9030:186:2009-7-1T6:9:00Z",181,-4.1975746686591
"bam-mn_m:MNNFB:9030:186:2010-7-1T7:7:00Z",181,-3.22860854215092
"bam-mn_m:MNNFB:9030:186:2011-7-2T6:15:00Z",182,-4.1031411351098
"bam-mn_m:MNNFB:9030:186:2012-6-29T6:22:00Z",180,-3.96471272170544
"bam-mn_m:MNNFB:9030:186:2013-6-29T6:35:00Z",179,-3.74597603923745
"bam-mn_m:MNNFB:9030:186:2014-7-2T6:35:00Z",182,-3.77300988561577
"bam-mn_m:MNNFB:9030:187:1995-6-27T6:41:00Z",177,-3.62353142758211
"bam-mn_m:MNNFB:9030:187:1996-6-28T6:9:00Z",179,-4.17075361904171
"bam-mn_m:MNNFB:9030:187:1997-6-29T6:39:00Z",179,-3.67734822753403
"bam-mn_m:MNNFB:9030:187:1998-6-26T6:40:00Z",176,-3.63522158318096
"bam-mn_m:MNNFB:9030:187:1999-6-30T7:12:00Z",180,-3.13202462186416
"bam-mn_m:MNNFB:9030:187:2000-7-3T6:30:00Z",184,-3.87062499367529
"bam-mn_m:MNNFB:9030:187:2001-6-28T6:24:00Z",178,-3.91903039018313
"bam-mn_m:MNNFB:9030:187:2002-6-26T6:28:00Z",176,-3.83536357346508
"bam-mn_m:MNNFB:9030:187:2003-6-26T6:24:00Z",176,-3.90036703851488
"bam-mn_m:MNNFB:9030:187:2004-7-2T6:34:00Z",183,-3.79318277398745
"bam-mn_m:MNNFB:9030:187:2005-7-1T6:19:00Z",181,-4.03022453818056
"bam-mn_m:MNNFB:9030:187:2006-7-4T5:42:00Z",184,-4.67696767522229
"bam-mn_m:MNNFB:9030:187:2007-6-28T6:29:00Z",178,-3.83211651378208
"bam-mn_m:MNNFB:9030:187:2008-6-26T6:44:00Z",177,-3.57276472098298
"bam-mn_m:MNNFB:9030:187:2009-7-1T6:23:00Z",181,-3.96424133532577
"bam-mn_m:MNNFB:9030:187:2010-7-1T7:20:00Z",181,-3.01194187548425
"bam-mn_m:MNNFB:9030:187:2011-7-2T6:34:00Z",182,-3.78647446844313
"bam-mn_m:MNNFB:9030:187:2012-6-29T6:41:00Z",180,-3.64804605503877
"bam-mn_m:MNNFB:9030:187:2013-6-29T6:51:00Z",179,-3.47930937257078
"bam-mn_m:MNNFB:9030:187:2014-7-2T6:52:00Z",182,-3.48967655228244
"bam-mn_m:MNNFB:9030:188:1995-6-27T6:58:00Z",177,-3.34019809424877
"bam-mn_m:MNNFB:9030:188:1996-6-28T6:25:00Z",179,-3.90408695237504
"bam-mn_m:MNNFB:9030:188:1997-6-29T6:55:00Z",179,-3.41068156086736
"bam-mn_m:MNNFB:9030:188:1998-6-26T6:56:00Z",176,-3.36855491651429
"bam-mn_m:MNNFB:9030:188:1999-6-30T7:28:00Z",180,-2.86535795519749
"bam-mn_m:MNNFB:9030:188:2000-7-3T6:47:00Z",184,-3.58729166034195
"bam-mn_m:MNNFB:9030:188:2001-6-28T6:39:00Z",178,-3.66903039018313
"bam-mn_m:MNNFB:9030:188:2002-6-26T6:45:00Z",176,-3.55203024013175
"bam-mn_m:MNNFB:9030:188:2003-6-26T6:36:00Z",176,-3.70036703851488
"bam-mn_m:MNNFB:9030:188:2004-7-2T6:49:00Z",183,-3.54318277398745
"bam-mn_m:MNNFB:9030:188:2005-7-1T6:35:00Z",181,-3.7635578715139
"bam-mn_m:MNNFB:9030:188:2006-7-4T5:57:00Z",184,-4.42696767522229
"bam-mn_m:MNNFB:9030:188:2007-6-28T6:43:00Z",178,-3.59878318044874
"bam-mn_m:MNNFB:9030:188:2008-6-26T6:58:00Z",177,-3.33943138764964
"bam-mn_m:MNNFB:9030:188:2009-7-1T6:37:00Z",181,-3.73090800199244
"bam-mn_m:MNNFB:9030:188:2010-7-1T7:34:00Z",181,-2.77860854215092
"bam-mn_m:MNNFB:9030:188:2011-7-2T6:52:00Z",182,-3.48647446844313
"bam-mn_m:MNNFB:9030:188:2012-6-29T6:59:00Z",180,-3.34804605503877
"bam-mn_m:MNNFB:9030:188:2013-6-29T7:7:00Z",179,-3.21264270590411
"bam-mn_m:MNNFB:9030:188:2014-7-2T7:12:00Z",182,-3.15634321894911
"bam-mn_m:MNNFB:9030:189:1995-6-27T7:14:00Z",177,-3.0735314275821
"bam-mn_m:MNNFB:9030:189:1996-6-28T6:39:00Z",179,-3.67075361904171
"bam-mn_m:MNNFB:9030:189:1997-6-29T7:4:00Z",179,-3.26068156086736
"bam-mn_m:MNNFB:9030:189:1998-6-26T7:10:00Z",176,-3.13522158318096
"bam-mn_m:MNNFB:9030:189:1999-6-30T7:43:00Z",180,-2.61535795519749
"bam-mn_m:MNNFB:9030:189:2000-7-3T7:2:00Z",184,-3.33729166034195
"bam-mn_m:MNNFB:9030:189:2001-6-28T6:53:00Z",178,-3.4356970568498
"bam-mn_m:MNNFB:9030:189:2002-6-26T6:59:00Z",176,-3.31869690679842
"bam-mn_m:MNNFB:9030:189:2003-6-26T6:47:00Z",176,-3.51703370518155
"bam-mn_m:MNNFB:9030:189:2004-7-2T7:5:00Z",183,-3.27651610732079
"bam-mn_m:MNNFB:9030:189:2005-7-1T6:49:00Z",181,-3.53022453818056
"bam-mn_m:MNNFB:9030:189:2006-7-4T6:12:00Z",184,-4.17696767522229
"bam-mn_m:MNNFB:9030:189:2007-6-28T6:56:00Z",178,-3.38211651378208
"bam-mn_m:MNNFB:9030:189:2008-6-26T7:13:00Z",177,-3.08943138764964
"bam-mn_m:MNNFB:9030:189:2009-7-1T6:50:00Z",181,-3.51424133532577
"bam-mn_m:MNNFB:9030:189:2010-7-1T7:47:00Z",181,-2.56194187548425
"bam-mn_m:MNNFB:9030:189:2011-7-2T7:6:00Z",182,-3.2531411351098
"bam-mn_m:MNNFB:9030:189:2012-6-29T7:17:00Z",180,-3.04804605503877
"bam-mn_m:MNNFB:9030:189:2013-6-29T7:21:00Z",179,-2.97930937257078
"bam-mn_m:MNNFB:9030:189:2014-7-2T7:27:00Z",182,-2.90634321894911
