"Sample_ID","JD","TSSR"
"grass_m:MANBBA:14MC60:523237:2013-6-16T9:4:00Z:51.47813:-99.451881",166,-1.26856473763784
"grass_m:MANBBA:14MC60:523238:2013-6-16T9:14:00Z:51.478123:-99.434868",166,-1.10076453963915
"grass_m:MANBBA:14MV02:524650:2013-7-5T6:2:00Z:49.003178:-100.364578",185,-4.70673959897624
"grass_m:MANBBA:14MV02:524652:2013-7-5T6:12:00Z:49.005867:-100.358414",185,-4.53945341540707
"grass_m:MANBBA:14MV02:524655:2013-7-5T6:21:00Z:49.000633:-100.356102",185,-4.3897047343519
"grass_m:MANBBA:14MV02:524657:2013-7-5T6:30:00Z:49.000309:-100.349281",185,-4.23927485439512
"grass_m:MANBBA:14MV02:524658:2013-7-5T6:40:00Z:49.004597:-100.351616",185,-4.07243171393871
"grass_m:MANBBA:14MV02:524661:2013-7-5T6:51:00Z:49.000065:-100.342438",185,-3.88883730914858
"grass_m:MANBBA:14MV02:524663:2013-7-5T7:5:00Z:49.006516:-100.343147",185,-3.65505143655671
"grass_m:MANBBA:14MV02:524665:2013-7-5T7:13:00Z:49.013271:-100.343163",185,-3.52119560301304
"grass_m:MANBBA:14MV02:539309:2014-5-29T8:48:00Z:49.014057:-100.33889",148,-1.93157945526971
"grass_m:MANBBA:14MV02:539310:2014-5-29T9:6:00Z:49.014259:-100.334755",148,-1.63128936946392
"grass_m:MANBBA:14MV02:539311:2014-5-29T9:17:00Z:49.01194:-100.33213",148,-1.44794843713442
"grass_m:MANBBA:14MV02:539312:2014-5-29T9:27:00Z:49.009018:-100.332176",148,-1.28149561312464
"grass_m:MANBBA:14MV02:539313:2014-5-29T9:41:00Z:49.008858:-100.327194",148,-1.04784187350008
"grass_m:MANBBA:14MV02:539314:2014-5-29T9:50:00Z:49.009041:-100.323128",148,-0.897557759417428
"grass_m:MANBBA:14MV02:539315:2014-5-29T10:3:00Z:49.007889:-100.319199",148,-0.680712397098541
"grass_m:MANBBA:14MV03:538796:2014-7-4T4:59:00Z:49.023102:-100.343224",184,-5.73810399552186
"grass_m:MANBBA:14MV03:538797:2014-7-4T5:8:00Z:49.027718:-100.343193",184,-5.58774123721653
"grass_m:MANBBA:14MV03:538798:2014-7-4T5:19:00Z:49.043697:-100.328178",184,-5.40215712487698
"grass_m:MANBBA:14MV03:538799:2014-7-4T5:29:00Z:49.043682:-100.360214",184,-5.23762846171856
"grass_m:MANBBA:14MV03:538800:2014-7-4T5:37:00Z:49.056866:-100.354675",184,-5.1028941321373
"grass_m:MANBBA:14MV03:538801:2014-7-4T5:44:00Z:49.066956:-100.354752",184,-4.98544265621238
"grass_m:MANBBA:14MV03:538803:2014-7-4T5:51:00Z:49.073143:-100.344246",184,-4.86759064131313
"grass_m:MANBBA:14MV03:538804:2014-7-4T5:59:00Z:49.073151:-100.330276",184,-4.73332486907641
"grass_m:MANBBA:14MV03:538806:2014-7-4T6:7:00Z:49.085766:-100.332382",184,-4.59914346363809
"grass_m:MANBBA:14MV03:538807:2014-7-4T6:16:00Z:49.102577:-100.348885",184,-4.44892585019271
"grass_m:MANBBA:14MV03:538808:2014-7-4T6:27:00Z:49.102646:-100.320473",184,-4.26369199494521
"grass_m:MANBBA:14MV03:538809:2014-7-4T6:37:00Z:49.091946:-100.287384",184,-4.09565753181775
"grass_m:MANBBA:14MV03:538810:2014-7-4T6:46:00Z:49.096622:-100.287407",184,-3.94529235455725
"grass_m:MANBBA:14MV03:538811:2014-7-4T6:55:00Z:49.102543:-100.242844",184,-3.7918554791477
"grass_m:MANBBA:14MV03:538812:2014-7-4T7:2:00Z:49.102547:-100.235771",184,-3.67471672256788
"grass_m:MANBBA:14MV05:538704:2014-5-26T7:59:00Z:49.237267:-100.239891",145,-2.76942662715912
"grass_m:MANBBA:14MV05:538705:2014-5-26T8:10:00Z:49.222519:-100.248558",145,-2.58771300143666
"grass_m:MANBBA:14MV05:538708:2014-5-26T8:17:00Z:49.222527:-100.257141",145,-2.47161759601699
"grass_m:MANBBA:14MV05:538728:2014-5-26T8:24:00Z:49.219822:-100.26252",145,-2.35550038105912
"grass_m:MANBBA:14MV05:538737:2014-5-26T8:33:00Z:49.216587:-100.284973",145,-2.20722476224105
"grass_m:MANBBA:14MV05:538744:2014-5-26T8:41:00Z:49.211983:-100.284981",145,-2.07421708292431
"grass_m:MANBBA:14MV05:538751:2014-5-26T8:48:00Z:49.207333:-100.281853",145,-1.95767031133175
"grass_m:MANBBA:14MV05:538754:2014-5-26T9:23:00Z:49.28162:-100.370003",145,-1.37495580977864
"grass_m:MANBBA:14MV05:538757:2014-5-26T9:32:00Z:49.274895:-100.352882",145,-1.22429160482354
"grass_m:MANBBA:14MV05:538758:2014-5-26T9:45:00Z:49.281593:-100.350365",145,-1.00698271367285
"grass_m:MANBBA:14MV05:538759:2014-5-26T9:50:00Z:49.28159:-100.343491",145,-0.923191626336839
"grass_m:MANBBA:14MV05:538761:2014-5-26T9:56:00Z:49.28159:-100.336617",145,-0.822733659744263
"grass_m:MANBBA:14MV05:538766:2014-5-26T10:4:00Z:49.283291:-100.330246",145,-0.68885533452034
"grass_m:MANBBA:14MV06:538673:2014-6-10T6:19:00Z:49.362114:-100.285332",160,-4.27385852045483
"grass_m:MANBBA:14MV06:538674:2014-6-10T6:43:00Z:49.337219:-100.262871",160,-3.87435982147853
"grass_m:MANBBA:14MV06:538675:2014-6-10T7:2:00Z:49.296238:-100.261024",160,-3.56085390163793
"grass_m:MANBBA:14MV06:538676:2014-6-10T7:14:00Z:49.296276:-100.252541",160,-3.36028543968995
"grass_m:MANBBA:14MV06:538677:2014-6-10T7:27:00Z:49.296295:-100.243256",160,-3.14299837595887
"grass_m:MANBBA:14MV06:538678:2014-6-10T7:58:00Z:49.296333:-100.372658",160,-2.63495374315315
"grass_m:MANBBA:14MV06:538794:2014-6-10T8:19:00Z:49.310982:-100.373062",160,-2.2838076517317
"grass_m:MANBBA:14MV06:538795:2014-6-10T8:35:00Z:49.31094:-100.363068",160,-2.01647821618451
"grass_m:MANBBA:14MV06:538802:2014-6-10T8:57:00Z:49.303928:-100.330055",160,-1.64817272305489
"grass_m:MANBBA:14MV06:538805:2014-6-10T9:11:00Z:49.315796:-100.330032",160,-1.41388721002473
"grass_m:MANBBA:14MV06:538813:2014-6-10T9:29:00Z:49.348793:-100.330437",160,-1.11126790192392
"grass_m:MANBBA:14MV06:538814:2014-6-10T9:45:00Z:49.340485:-100.310516",160,-0.843940164579286
"grass_m:MANBBA:14MV06:538815:2014-6-10T10:3:00Z:49.336582:-100.352478",160,-0.547050188912286
"grass_m:MANBBA:14MV06:538816:2014-6-10T10:20:00Z:49.340389:-100.373878",160,-0.264837819536527
"grass_m:MANBBA:14MV06:538817:2014-6-10T10:32:00Z:49.370216:-100.371597",160,-0.0622907463047239
"grass_m:MANBBA:14MV06:538818:2014-6-10T10:53:00Z:49.35833:-100.352982",160,0.287995126114951
"grass_m:MANBBA:14MV07:529597:2013-6-30T5:27:00Z:49.458775:-100.370369",180,-5.19604218595558
"grass_m:MANBBA:14MV07:529598:2013-6-30T5:46:00Z:49.444138:-100.327805",180,-4.87772841420439
"grass_m:MANBBA:14MV07:529599:2013-6-30T6:4:00Z:49.453472:-100.263191",180,-4.57265915844176
"grass_m:MANBBA:14MV07:529600:2013-6-30T6:22:00Z:49.458801:-100.244713",180,-4.27099279052681
"grass_m:MANBBA:14MV07:529601:2013-6-30T6:46:00Z:49.429241:-100.243965",180,-3.8733486095402
"grass_m:MANBBA:14MV07:529602:2013-6-30T7:0:00Z:49.424763:-100.26281",180,-3.64163624074724
"grass_m:MANBBA:14MV07:529604:2013-6-30T7:14:00Z:49.420158:-100.262817",180,-3.40867770837413
"grass_m:MANBBA:14MV07:529605:2013-6-30T7:25:00Z:49.415211:-100.26284",180,-3.22574793961313
"grass_m:MANBBA:14MV07:529606:2013-6-30T7:44:00Z:49.399727:-100.278511",180,-2.91138409740395
"grass_m:MANBBA:14MV07:529607:2013-6-30T7:57:00Z:49.393917:-100.285629",180,-2.6956637950076
"grass_m:MANBBA:14MV07:529608:2013-6-30T8:24:00Z:49.384995:-100.316879",180,-2.2484719679753
"grass_m:MANBBA:14MV07:529609:2013-6-30T8:38:00Z:49.384991:-100.326523",180,-2.01578216387166
"grass_m:MANBBA:14MV07:529610:2013-6-30T8:51:00Z:49.384991:-100.343704",180,-1.80026138067245
"grass_m:MANBBA:14MV07:529611:2013-6-30T9:8:00Z:49.385006:-100.360847",180,-1.51807017955515
"grass_m:MANBBA:14MV07:529612:2013-6-30T9:22:00Z:49.384998:-100.375122",180,-1.28568956355254
"grass_m:MANBBA:14MV08:523112:2013-6-19T8:45:00Z:49.542343:-100.258301",169,-1.8120900485913
"grass_m:MANBBA:14MV08:538956:2014-6-21T6:10:00Z:49.503067:-100.261002",171,-4.40416967464818
"grass_m:MANBBA:14MV08:538958:2014-6-21T6:24:00Z:49.503105:-100.271523",171,-4.17153468595611
"grass_m:MANBBA:14MV08:538959:2014-6-21T6:34:00Z:49.503128:-100.278435",171,-4.00532697545158
"grass_m:MANBBA:14MV08:538960:2014-6-21T6:50:00Z:49.521385:-100.307892",171,-3.73910493585798
"grass_m:MANBBA:14MV08:538961:2014-6-21T7:3:00Z:49.498806:-100.307884",171,-3.52431668692165
"grass_m:MANBBA:14MV08:538963:2014-6-21T7:15:00Z:49.488911:-100.307915",171,-3.32514144923952
"grass_m:MANBBA:14MV08:538965:2014-6-21T7:31:00Z:49.467304:-100.285431",171,-3.0587705310848
"grass_m:MANBBA:14MV08:538967:2014-6-21T7:48:00Z:49.473629:-100.27478",171,-2.77420182254579
"grass_m:MANBBA:14MV08:538969:2014-6-21T7:59:00Z:49.473606:-100.261238",171,-2.58996746334765
"grass_m:MANBBA:14MV08:538971:2014-6-23T6:39:00Z:49.517925:-100.363579",173,-3.9351670618852
"grass_m:MANBBA:14MV08:538973:2014-6-23T6:53:00Z:49.497738:-100.375916",173,-3.70433467189471
"grass_m:MANBBA:14MV08:538976:2014-6-23T7:9:00Z:49.484245:-100.375923",173,-3.43878921237257
"grass_m:MANBBA:14MV08:538979:2014-6-23T7:28:00Z:49.469482:-100.330582",173,-3.12032444708877
"grass_m:MANBBA:14MV08:538981:2014-6-23T7:48:00Z:49.503174:-100.330917",173,-2.78421568022834
"grass_m:MANBBA:14MV08:538983:2014-6-23T7:59:00Z:49.50314:-100.345764",173,-2.6018751833174
"grass_m:MANBBA:14MV09:506170:2011-7-2T6:42:00Z:49.591526:-100.295403",182,-3.94579575578372
"grass_m:MANBBA:14MV09:506171:2011-7-2T6:15:00Z:49.591545:-100.305412",182,-4.3964617840449
"grass_m:MANBBA:14MV09:506172:2011-7-2T7:7:00Z:49.576817:-100.330307",182,-3.53265563699934
"grass_m:MANBBA:14MV09:508289:2011-6-27T6:30:00Z:49.567612:-100.280907",177,-4.09923977931341
"grass_m:MANBBA:14MV09:508290:2011-6-27T6:45:00Z:49.576763:-100.279701",177,-3.84840054710706
"grass_m:MANBBA:14MV09:508291:2011-6-27T7:5:00Z:49.576809:-100.309708",177,-3.51706451535225
"grass_m:MANBBA:14MV09:508292:2011-6-27T7:27:00Z:49.576817:-100.330307",177,-3.15177089816994
"grass_m:MANBBA:14MV09:508293:2011-6-27T7:41:00Z:49.576817:-100.330307",177,-2.91843756483661
"grass_m:MANBBA:14MV09:508294:2011-6-27T7:57:00Z:49.576836:-100.358315",177,-2.65363712920083
"grass_m:MANBBA:14MV09:508295:2011-6-27T8:15:00Z:49.591583:-100.335899",177,-2.35091860559252
"grass_m:MANBBA:14MV09:508296:2011-6-27T8:25:00Z:49.59156:-100.31926",177,-2.1831442207098
"grass_m:MANBBA:14MV09:508297:2011-6-27T8:34:00Z:49.591541:-100.31234",177,-2.03268431458208
"grass_m:MANBBA:14MV09:508298:2011-6-27T8:45:00Z:49.591545:-100.305412",177,-1.84888863232401
"grass_m:MANBBA:14MV09:508299:2011-6-27T8:57:00Z:49.591526:-100.295403",177,-1.64822272585498
"grass_m:MANBBA:14MV09:508300:2011-6-27T9:15:00Z:49.591511:-100.28849",177,-1.34776295449999
"grass_m:MANBBA:14MV13:538825:2014-7-4T7:12:00Z:49.095192:-100.220322",184,-3.50759654276901
"grass_m:MANBBA:14MV13:538826:2014-7-4T7:26:00Z:49.102585:-100.198219",184,-3.27220898595121
"grass_m:MANBBA:14MV13:538827:2014-7-4T7:38:00Z:49.1026:-100.121323",184,-3.06707877053155
"grass_m:MANBBA:14MV13:538828:2014-7-4T7:48:00Z:49.086823:-100.153114",184,-2.90376992324988
"grass_m:MANBBA:14MV13:538829:2014-7-4T7:55:00Z:49.079407:-100.15197",184,-2.78760820176866
"grass_m:MANBBA:14MV13:538830:2014-7-4T8:11:00Z:49.046867:-100.179764",184,-2.52534314778116
"grass_m:MANBBA:14MV13:538831:2014-7-4T8:19:00Z:49.055386:-100.179787",184,-2.39134477489524
"grass_m:MANBBA:14MV13:538832:2014-7-4T8:26:00Z:49.059021:-100.175262",184,-2.27409177270201
"grass_m:MANBBA:14MV13:538833:2014-7-4T8:37:00Z:49.070667:-100.178078",184,-2.09003436095185
"grass_m:MANBBA:14MV13:538834:2014-7-4T8:53:00Z:49.070179:-100.163132",184,-1.82240900476774
"grass_m:MANBBA:14MV13:538835:2014-7-4T9:4:00Z:49.06868:-100.148682",184,-1.63822924647066
"grass_m:MANBBA:14MV13:538836:2014-7-4T9:13:00Z:49.070324:-100.141724",184,-1.48763638065921
"grass_m:MANBBA:14MV13:538837:2014-7-4T9:20:00Z:49.073849:-100.136993",184,-1.37037803047233
"grass_m:MANBBA:14MV13:538838:2014-7-4T9:31:00Z:49.071213:-100.123383",184,-1.18634338610702
"grass_m:MANBBA:14MV13:538839:2014-7-4T9:38:00Z:49.075645:-100.122726",184,-1.06928570343388
"grass_m:MANBBA:14MV13:538840:2014-7-4T9:47:00Z:49.087929:-100.100792",184,-0.916859956582387
"grass_m:MANBBA:14MV14:524668:2013-7-5T7:35:00Z:49.131947:-100.223099",185,-3.13729151421123
"grass_m:MANBBA:14MV14:524669:2013-7-5T7:43:00Z:49.131981:-100.229996",185,-3.00441557930575
"grass_m:MANBBA:14MV14:524670:2013-7-5T8:0:00Z:49.146767:-100.225906",185,-2.71965554502275
"grass_m:MANBBA:14MV14:524671:2013-7-5T8:52:00Z:49.141636:-100.22039",185,-1.85302146507634
"grass_m:MANBBA:14MV14:524672:2013-7-5T8:10:00Z:49.169781:-100.220558",185,-2.55083436257309
"grass_m:MANBBA:14MV14:524673:2013-7-5T8:25:00Z:49.193005:-100.157982",185,-2.29484393417835
"grass_m:MANBBA:14MV15:538649:2014-7-1T4:59:00Z:49.237198:-100.108894",181,-5.67113371650378
"grass_m:MANBBA:14MV15:538650:2014-7-1T5:8:00Z:49.242043:-100.104362",181,-5.52044273111555
"grass_m:MANBBA:14MV15:538651:2014-7-1T5:17:00Z:49.252018:-100.114716",181,-5.37033267961608
"grass_m:MANBBA:14MV15:538652:2014-7-1T5:30:00Z:49.266788:-100.118561",181,-5.1527361884382
"grass_m:MANBBA:14MV15:538653:2014-7-1T5:38:00Z:49.266792:-100.125435",181,-5.01986100236575
"grass_m:MANBBA:14MV15:538654:2014-7-1T5:45:00Z:49.266811:-100.139183",181,-4.90410974635018
"grass_m:MANBBA:14MV15:538655:2014-7-1T5:59:00Z:49.276001:-100.149635",181,-4.67073493785328
"grass_m:MANBBA:14MV15:538656:2014-7-1T6:15:00Z:49.281551:-100.130585",181,-4.40235149184863
"grass_m:MANBBA:14MV15:538657:2014-7-1T6:24:00Z:49.281536:-100.137459",181,-4.25281116671032
"grass_m:MANBBA:14MV15:538658:2014-7-1T6:53:00Z:49.207779:-100.125",181,-3.77456606825193
"grass_m:MANBBA:14MV15:538659:2014-7-1T7:5:00Z:49.231369:-100.172432",181,-3.5758389800787
"grass_m:MANBBA:14MV15:538698:2014-5-26T7:22:00Z:49.2183:-100.172424",145,-3.3829387403859
"grass_m:MANBBA:14MV15:538699:2014-5-26T7:30:00Z:49.207848:-100.187202",145,-3.25132800605562
"grass_m:MANBBA:14MV15:538700:2014-5-26T7:38:00Z:49.2225:-100.200615",145,-3.11785356382529
"grass_m:MANBBA:14MV15:538701:2014-5-26T7:48:00Z:49.207867:-100.219917",145,-2.95350624183814
"grass_m:MANBBA:14MV16:539030:2014-6-22T9:33:00Z:49.340561:-100.117317",172,-1.02870186580552
"grass_m:MANBBA:14MV16:539031:2014-6-22T9:44:00Z:49.340557:-100.110435",172,-0.844909978906314
"grass_m:MANBBA:14MV16:539032:2014-6-22T10:2:00Z:49.340565:-100.141945",172,-0.547010367512703
"grass_m:MANBBA:14MV16:539033:2014-7-7T6:9:00Z:49.340694:-100.226585",187,-4.57864694330427
"grass_m:MANBBA:14MV16:539034:2014-7-7T6:22:00Z:49.330574:-100.21759",187,-4.36216908759541
"grass_m:MANBBA:14MV16:539035:2014-7-7T6:49:00Z:49.305317:-100.194984",187,-3.91262801170349
"grass_m:MANBBA:14MV16:539036:2014-7-7T7:2:00Z:49.300789:-100.194962",187,-3.6963122155269
"grass_m:MANBBA:14MV16:539037:2014-7-7T7:19:00Z:49.296295:-100.212097",187,-3.41447149793307
"grass_m:MANBBA:14MV16:539038:2014-7-7T7:36:00Z:49.296314:-100.228043",187,-3.1322003802326
"grass_m:MANBBA:14MV16:539039:2014-7-7T8:11:00Z:49.311047:-100.175468",187,-2.5442135198911
"grass_m:MANBBA:14MV16:539040:2014-7-7T8:23:00Z:49.311047:-100.168587",187,-2.3437545159128
"grass_m:MANBBA:14MV16:539041:2014-7-7T8:37:00Z:49.309444:-100.149673",187,-2.10928428735998
"grass_m:MANBBA:14MV16:539042:2014-7-7T8:55:00Z:49.311047:-100.114639",187,-1.80682252698474
"grass_m:MANBBA:14MV16:539043:2014-7-7T9:10:00Z:49.300667:-100.104462",187,-1.55695148216354
"grass_m:MANBBA:14MV16:539044:2014-7-7T9:38:00Z:49.289719:-100.149643",187,-1.09415020306905
"grass_m:MANBBA:14MV16:539045:2014-7-7T9:57:00Z:49.28904:-100.172386",187,-0.779053427245882
"grass_m:MANBBA:14MV17:511444:2012-6-15T6:15:00Z:49.465355:-100.127388",166,-4.30644639763567
"grass_m:MANBBA:14MV17:523105:2013-6-19T5:42:00Z:49.390678:-100.127327",169,-4.8659396377537
"grass_m:MANBBA:14MV17:523106:2013-6-19T6:27:00Z:49.446133:-100.127441",169,-4.11135885715485
"grass_m:MANBBA:14MV17:539008:2014-6-22T6:3:00Z:49.443981:-100.1782",172,-4.52421218342251
"grass_m:MANBBA:14MV17:539009:2014-6-22T6:16:00Z:49.463566:-100.172379",172,-4.30553291738033
"grass_m:MANBBA:14MV17:539010:2014-6-22T6:30:00Z:49.429123:-100.160767",172,-4.0742809947994
"grass_m:MANBBA:14MV17:539011:2014-6-22T6:45:00Z:49.429081:-100.179398",172,-3.82552676611476
"grass_m:MANBBA:14MV17:539012:2014-6-22T6:59:00Z:49.429157:-100.221466",172,-3.59499218046665
"grass_m:MANBBA:14MV17:539013:2014-6-22T7:15:00Z:49.429199:-100.2285",172,-3.32879105336136
"grass_m:MANBBA:14MV17:539015:2014-6-22T7:27:00Z:49.429222:-100.235741",172,-3.12927196926541
"grass_m:MANBBA:14MV17:539017:2014-6-22T7:41:00Z:49.39967:-100.235909",172,-2.8983957321114
"grass_m:MANBBA:14MV17:539020:2014-6-22T7:50:00Z:49.399654:-100.22699",172,-2.74780234720972
"grass_m:MANBBA:14MV17:539022:2014-6-22T8:1:00Z:49.399651:-100.219772",172,-2.56398797459073
"grass_m:MANBBA:14MV17:539025:2014-6-22T8:12:00Z:49.399654:-100.212616",172,-2.38017723984189
"grass_m:MANBBA:14MV17:539027:2014-6-22T8:25:00Z:49.389465:-100.194977",172,-2.16317681007915
"grass_m:MANBBA:14MV17:539028:2014-6-22T8:50:00Z:49.399586:-100.149986",172,-1.74267343812519
"grass_m:MANBBA:14MV17:539029:2014-6-22T9:4:00Z:49.387577:-100.14994",172,-1.51032983852757
"grass_m:MANBBA:14MV18:511446:2012-6-15T7:5:00Z:49.506264:-100.127411",166,-3.46973817355103
"grass_m:MANBBA:14MV18:511447:2012-6-15T7:32:00Z:49.53289:-100.125618",166,-3.01741699980365
"grass_m:MANBBA:14MV18:511456:2012-6-15T7:54:00Z:49.532894:-100.180985",166,-2.65444104068809
"grass_m:MANBBA:14MV18:511458:2012-6-15T8:2:00Z:49.532906:-100.187897",166,-2.52156750255161
"grass_m:MANBBA:14MV18:511460:2012-6-15T8:30:00Z:49.532902:-100.240631",166,-2.05841667665376
"grass_m:MANBBA:14MV18:523107:2013-6-19T6:58:00Z:49.481445:-100.127396",169,-3.59176018463241
"grass_m:MANBBA:14MV18:523108:2013-6-19T7:23:00Z:49.510761:-100.127419",169,-3.17265907784303
"grass_m:MANBBA:14MV18:523109:2013-6-19T7:32:00Z:49.516689:-100.127434",169,-3.02216702169842
"grass_m:MANBBA:14MV18:523110:2013-6-19T7:40:00Z:49.528446:-100.127426",169,-2.88785480128394
"grass_m:MANBBA:14MV18:523111:2013-6-19T6:44:00Z:49.46962:-100.127388",169,-3.82607445809576
"grass_m:MANBBA:14MV18:538891:2014-6-21T5:56:00Z:49.521904:-100.24012",171,-4.63454290495979
"grass_m:MANBBA:14MV18:538892:2014-6-21T8:17:00Z:49.473488:-100.228035",171,-2.28776339643531
"grass_m:MANBBA:14MV18:538893:2014-6-21T8:31:00Z:49.473431:-100.207825",171,-2.05308726059066
"grass_m:MANBBA:14MV18:538894:2014-6-21T8:48:00Z:49.473392:-100.179276",171,-1.76785361283355
"grass_m:MANBBA:14MV18:538895:2014-6-21T9:2:00Z:49.471474:-100.172371",171,-1.53421915670236
"grass_m:MANBBA:14MV18:538896:2014-6-21T9:19:00Z:49.473373:-100.143608",171,-1.24881029917134
"grass_m:MANBBA:14MV18:538897:2014-6-21T9:42:00Z:49.50288:-100.144272",171,-0.863068724473318
"grass_m:MANBBA:14MV18:538898:2014-6-21T10:2:00Z:49.502983:-100.212685",171,-0.534288376900885
"grass_m:MANBBA:14MV18:538899:2014-6-21T10:36:00Z:49.549694:-100.235519",171,0.0347464074691137
"grass_m:MANBBA:14MV19:506701:2011-6-27T5:39:00Z:49.561901:-100.224747",177,-4.9459679287672
"grass_m:MANBBA:14MV19:506703:2011-6-27T5:39:00Z:49.56184:-100.200859",177,-4.94437993327777
"grass_m:MANBBA:14MV19:506704:2011-6-27T6:1:00Z:49.561745:-100.182259",177,-4.57648073673248
"grass_m:MANBBA:14MV19:506707:2011-6-27T6:20:00Z:49.573196:-100.212791",177,-4.26090092036459
"grass_m:MANBBA:14MV19:506708:2011-6-27T6:42:00Z:49.57653:-100.196129",177,-3.89284659471777
"grass_m:MANBBA:14MV19:506711:2011-6-27T7:0:00Z:49.591473:-100.242531",177,-3.59470117919975
"grass_m:MANBBA:14MV19:506714:2011-6-27T7:28:00Z:49.644211:-100.121063",177,-3.11554993669192
"grass_m:MANBBA:14MV19:506718:2011-6-27T7:42:00Z:49.583061:-100.120987",177,-2.88729371839099
"grass_m:MANBBA:14MV19:506720:2011-6-27T7:56:00Z:49.591324:-100.12719",177,-2.65368831382857
"grass_m:MANBBA:14MV19:506722:2011-6-27T8:13:00Z:49.6208:-100.154991",177,-2.36976025362809
"grass_m:MANBBA:14MV19:506723:2011-6-27T8:24:00Z:49.60136:-100.166458",177,-2.18880706701014
"grass_m:MANBBA:14MV19:506727:2011-6-27T9:2:00Z:49.644077:-100.212669",177,-1.5550034807788
"grass_m:MANBBA:14MV19:506729:2011-6-27T9:12:00Z:49.620777:-100.216652",177,-1.390540903608
"grass_m:MANBBA:14MV19:506731:2011-6-27T9:22:00Z:49.628529:-100.23539",177,-1.2244791836871
"grass_m:MANBBA:14MV19:506733:2011-6-27T9:30:00Z:49.635704:-100.240761",177,-1.09090711176395
"grass_m:MANBBA:14MV22:538911:2014-7-25T8:0:00Z:49.010654:-100.066399",205,-3.0670024365849
"grass_m:MANBBA:14MV22:538912:2014-7-25T8:15:00Z:49.005047:-100.067719",205,-2.81744554930263
"grass_m:MANBBA:14MV22:538913:2014-7-25T8:30:00Z:49.00317:-100.074051",205,-2.56798688246144
"grass_m:MANBBA:14MV22:538914:2014-7-25T8:45:00Z:49.000053:-100.068718",205,-2.31782834642463
"grass_m:MANBBA:14MV22:538915:2014-7-25T9:0:00Z:49.001312:-100.059204",205,-2.06711383203665
"grass_m:MANBBA:14MV22:538916:2014-7-25T9:15:00Z:49.00005:-100.052513",205,-1.81674725671609
"grass_m:MANBBA:14MV22:538917:2014-7-25T9:30:00Z:49.008358:-100.052872",205,-1.56624524109893
"grass_m:MANBBA:14MV22:538918:2014-7-25T9:45:00Z:49.012856:-100.053062",205,-1.31597306682004
"grass_m:MANBBA:14MV25:532521:2014-5-26T4:51:00Z:49.26078:-99.991463",145,-5.88454557862547
"grass_m:MANBBA:14MV25:532526:2014-5-26T4:20:00Z:49.281586:-99.973495",145,-6.39854166289171
"grass_m:MANBBA:14MV25:532528:2014-5-26T4:25:00Z:49.281555:-100.01693",145,-6.31810429652532
"grass_m:MANBBA:14MV25:532532:2014-5-26T4:30:00Z:49.281536:-100.023804",145,-6.23523027605481
"grass_m:MANBBA:14MV25:532535:2014-5-26T5:36:00Z:49.278023:-100.036858",145,-5.13634887595971
"grass_m:MANBBA:14MV25:532539:2014-5-26T4:43:00Z:49.273521:-100.036865",145,-6.02000158634451
"grass_m:MANBBA:14MV25:532541:2014-5-26T5:10:00Z:49.281555:-100.097244",145,-5.57345505687926
"grass_m:MANBBA:14MV25:532542:2014-5-26T4:53:00Z:49.266735:-100.072884",145,-5.85621518062221
"grass_m:MANBBA:14MV25:532544:2014-5-26T5:0:00Z:49.266743:-100.080048",145,-5.74002523501714
"grass_m:MANBBA:14MV25:537508:2014-5-26T5:20:00Z:49.272778:-100.059395",145,-5.40488856176535
"grass_m:MANBBA:14MV25:537509:2014-5-26T5:30:00Z:49.251961:-100.055969",145,-5.23946726587084
"grass_m:MANBBA:14MV25:537510:2014-5-26T5:40:00Z:49.251991:-100.027603",145,-5.07090864651733
"grass_m:MANBBA:14MV25:537511:2014-5-26T5:50:00Z:49.237144:-100.09626",145,-4.90986617962519
"grass_m:MANBBA:14MV25:537512:2014-5-26T7:0:00Z:49.222469:-100.093956",145,-3.74408312982983
"grass_m:MANBBA:14MV25:537513:2014-5-26T7:10:00Z:49.212086:-100.081963",145,-3.57735077573193
"grass_m:MANBBA:14MV26:528032:2013-6-3T5:40:00Z:49.311047:-99.981781",153,-4.95746072934733
"grass_m:MANBBA:14MV26:528033:2013-6-3T5:47:00Z:49.329304:-99.9916",153,-4.84004653765096
"grass_m:MANBBA:14MV26:528034:2013-6-3T5:54:00Z:49.333828:-99.991615",153,-4.72303328898218
"grass_m:MANBBA:14MV26:528036:2013-6-3T6:1:00Z:49.340508:-100.004951",153,-4.60674194097519
"grass_m:MANBBA:14MV26:528037:2013-6-3T6:12:00Z:49.349056:-100.036835",153,-4.42487612121635
"grass_m:MANBBA:14MV26:528038:2013-6-3T6:22:00Z:49.37009:-100.076866",153,-4.25925863564014
"grass_m:MANBBA:14MV26:528039:2013-6-3T6:32:00Z:49.350868:-100.059418",153,-4.09290834512975
"grass_m:MANBBA:14MV26:528040:2013-6-3T6:51:00Z:49.311058:-100.049934",153,-3.77866820706262
"grass_m:MANBBA:14MV26:528041:2013-6-3T6:58:00Z:49.309761:-100.059402",153,-3.66273201790121
"grass_m:MANBBA:14MV26:528114:2013-6-3T7:7:00Z:49.296192:-100.08194",153,-3.51527487781313
"grass_m:MANBBA:14MV26:528116:2013-6-3T7:21:00Z:49.296173:-99.999321",153,-3.2764373428954
