"Sample_ID","OD","TSSR","BCR"
"new-england_m:NEWENG:MA:MIMA-15-08:2008:2:2008-06-22T10:38:0Z:42.450408:-71.267779",173,1.49499677307076,30
"new-england_m:NEWENG:MA:MIMA-15-08:2009:1:2009-06-20TNA:NA:0Z:42.450408:-71.267779",NA,NA,NA
"new-england_m:NEWENG:MA:MIMA-15-08:2009:2:2009-06-27TNA:NA:0Z:42.450408:-71.267779",NA,NA,NA
"new-england_m:NEWENG:MA:MIMA-15-08:2010:1:2010-06-26TNA:NA:0Z:42.450408:-71.267779",NA,NA,NA
"new-england_m:NEWENG:MA:MIMA-15-08:2011:1:2011-06-11TNA:NA:0Z:42.450408:-71.267779",NA,NA,NA
"new-england_m:NEWENG:MA:MIMA-15-08:2011:2:2011-06-26TNA:NA:0Z:42.450408:-71.267779",NA,NA,NA
"new-england_m:NEWENG:MA:MIMA-15-08:2011:9:2011-06-26T10:31:0Z:42.450408:-71.267779",176,1.36085636191898,30
"new-england_m:NEWENG:MA:SAIR-37-01:2008:1:2008-07-11TNA:NA:0Z:42.469327:-71.007158",NA,NA,NA
"new-england_m:NEWENG:MA:SAIR-37-01:2009:1:2009-06-04T10:0:0Z:42.469327:-71.007158",154,0.865464417801963,30
"new-england_m:NEWENG:MA:SAIR-37-01:2009:2:2009-06-10TNA:NA:0Z:42.469327:-71.007158",NA,NA,NA
"new-england_m:NEWENG:MA:SAIR-37-01:2009:3:2009-06-18TNA:NA:0Z:42.469327:-71.007158",NA,NA,NA
"new-england_m:NEWENG:MA:SAIR-37-01:2010:1:2010-06-08TNA:NA:0Z:42.469327:-71.007158",NA,NA,NA
"new-england_m:NEWENG:MA:SAIR-37-01:2010:2:2010-06-15T9:41:0Z:42.469327:-71.007158",165,0.580543519722091,30
"new-england_m:NEWENG:MA:SAIR-37-01:2011:1:2011-06-14TNA:NA:0Z:42.469327:-71.007158",NA,NA,NA
"new-england_m:NEWENG:MA:SAIR-37-01:2011:2:2011-06-22TNA:NA:0Z:42.469327:-71.007158",NA,NA,NA
"new-england_m:NEWENG:MA:SAIR-37-02:2008:1:2008-07-11TNA:NA:0Z:42.468203:-71.007012",NA,NA,NA
